Date,Close,High,Low,Open,Volume,Year,Month,Day,MA5,MA10,MA20,RSI,MACD,Signal_Line,MACD_Histogram,VWAP,SMA,Std_dev,Upper_band,Lower_band,Relative_Performance,ROC,ATR,Close_yes,Open_yes,High_yes,Low_yes
2025-02-20,245.508056640625,246.4568094488268,243.9700649298591,244.61922281669615,32316900,2025.0,2.0,20.0,242.15045471191405,236.20710296630855,233.43284530639647,60.69924724208887,1.4087900754423686,-0.6287932719358834,2.037583347378252,231.61691499826813,233.43284530639647,3.9473966522673543,241.3276386109312,225.53805200186176,40.46242844341724,0.3920499828318634,5.876609816769469,244.14984130859375,243.83025306858283,244.85890295305825,241.52328070167576
2025-02-21,245.22842407226562,248.36431123309396,244.89885442060717,245.6278941258364,53197400,2025.0,2.0,21.0,243.9401092529297,237.5668518066406,234.54368057250977,62.76617811808758,1.925159787904448,-0.1180026599678171,2.043162447872265,231.72818207304897,234.54368057250977,3.947529413252219,242.4387393990142,226.64862174600535,41.11965539838038,-0.1138995486281338,5.1443630445875685,244.54930114746097,244.33958470767533,245.68780753699892,242.84154918255663
2025-02-24,246.77639770507812,248.53408727873096,244.09989957647335,244.609226181644,51326400,2025.0,2.0,24.0,244.74305725097656,238.82381744384764,235.64901275634764,80.23129384888993,2.285476938506718,0.36269325972709,1.9227836787796289,231.8459383215232,235.64901275634764,3.9494845500661273,243.5479818564799,227.75004365621535,41.568374233595584,0.6312374426695057,4.727146585965002,245.508056640625,244.61922281669615,246.4568094488268,243.9700649298591
2025-02-25,246.71646118164062,249.67259136851834,244.58926106556868,247.67521063757022,48013300,2025.0,2.0,25.0,245.24240417480468,240.7932357788086,236.87563858032223,76.58516890947288,2.665216455259838,0.8231978988336396,1.8420185564261984,231.9540016716612,236.87563858032223,3.922530184514179,244.7206989493506,229.0305782112939,41.765987657229395,-0.024287786026089,4.628497534158031,245.2284240722656,245.6278941258364,248.36431123309396,244.89885442060717
2025-02-26,240.0452117919922,244.65915630674968,238.8168269352331,244.01001367840516,44433600,2025.0,2.0,26.0,245.75572814941407,242.72969665527344,237.7461196899414,62.11628937572415,2.9275790724388173,1.2440741335546752,1.683504938884142,232.0080527911171,237.7461196899414,3.6806343055472417,245.10738830103588,230.3848510788469,40.61612435766968,-2.7040147048545937,4.869964398947325,246.77639770507812,244.609226181644,248.53408727873096,244.09989957647335
2025-02-27,236.98922729492188,242.14247324939222,236.74953612071198,239.09646458024955,41153600,2025.0,2.0,27.0,244.85491027832032,243.5026824951172,237.86404876708983,56.0351761014375,2.5675916665251464,1.5087776401487696,1.0588140263763768,232.03868233668132,237.86404876708983,3.6023061158478917,245.06866099878565,230.6594365353941,40.749486201507665,-1.2730870465012372,5.015038436962661,246.71646118164065,247.67521063757025,249.6725913685183,244.58926106556868
2025-02-28,241.5232696533203,241.77294223985544,229.89851463379637,236.63967447024518,56833400,2025.0,2.0,28.0,243.1511444091797,243.54562683105468,237.77431030273436,70.7282065716642,2.012507708660962,1.609523653851208,0.4029840548097541,232.11854625793103,237.77431030273436,3.662092381310434,245.0984950653552,230.4501255401135,40.89097365477901,1.9131850042939027,5.382941430116493,240.0452117919922,244.01001367840516,244.65915630674968,238.8168269352331
2025-03-03,237.71826171875,243.71040379171194,235.80077808405883,241.47333193183624,47184000,2025.0,3.0,3.0,242.4101135253906,243.5765853881836,237.99956207275392,63.508594494565145,1.9163682978001475,1.6708925826409962,0.2454757151591513,232.15742066603977,237.99956207275392,3.779399894736998,245.5583618622279,230.44076228327992,40.96446089194068,-1.5754208445554652,5.70608900338196,236.98922729492188,239.09646458024957,242.14247324939225,236.749536120712
2025-03-04,235.6210174560547,239.75561031847352,234.3726544629493,237.39870037793833,53798100,2025.0,3.0,4.0,240.598486328125,242.92044525146488,238.11387100219727,54.655414494258025,1.515673046102478,1.6398486753332926,-0.1241756292308147,232.18462094027296,238.11387100219727,3.866924892022707,245.8477207862427,230.38002121815185,41.0894293046638,-0.8822394407277852,5.549865600120173,241.5232696533203,236.6396744702452,241.77294223985544,229.89851463379637
2025-03-05,235.4312744140625,236.2402111793479,228.92979032203158,235.11168617953675,47227600,2025.0,3.0,5.0,238.3793975830078,242.06756286621095,238.52185668945313,48.20579264341378,1.0171638559123153,1.5153117114490973,-0.498147855536782,232.20685030503577,238.52185668945313,3.417497140869515,245.35685097119216,231.6868624077141,40.61976398598545,-0.0805289120812731,5.624053549473566,237.71826171875,241.47333193183624,243.7104037917119,235.80077808405883
2025-03-06,235.0218048095703,237.54849020730907,232.8546485518437,234.13297099659667,45170400,2025.0,3.0,6.0,237.45661010742188,241.1557601928711,238.68143157958983,38.619666062934904,0.5998661695826399,1.332222603075806,-0.732356433493166,232.22516441432097,238.68143157958983,3.2600323708455923,245.20149632128104,232.16136683789867,41.28191722940738,-0.1739231992483873,5.476390607753389,235.6210174560547,237.39870037793833,239.75561031847352,234.3726544629493
2025-03-07,238.7569122314453,241.05388787370777,234.45254396930395,234.80209169163373,46273600,2025.0,3.0,7.0,237.06312561035156,240.1071350097656,238.8369934082031,40.09315985676816,0.2334232141844268,1.11246272529753,-0.8790395111131033,232.2684096486587,238.8369934082031,3.2607150538409124,245.35842351588497,232.3155633005213,41.70425080675657,1.5892599518165658,5.622627635999728,235.4312744140625,235.11168617953675,236.2402111793479,228.9297903220316
2025-03-10,227.1820831298828,235.85072354308846,223.92635798057333,235.23152514577004,72071200,2025.0,3.0,10.0,236.50985412597657,239.4599838256836,239.1419006347656,28.422642348476643,0.2416212262107819,0.9382944254801804,-0.6966731992693985,232.21649545734127,239.1419006347656,3.356288966571447,245.8544785679085,232.4293227016227,40.768333010953114,-4.8479556019480325,6.443694207391837,235.0218048095703,234.13297099659667,237.54849020730907,232.8546485518437
2025-03-11,220.55078125,225.54423318142804,217.16522145004404,223.51689291637274,76137400,2025.0,3.0,11.0,234.40261840820312,237.50055236816405,239.14689407348632,23.65710840154551,-0.6780575385793668,0.6150240326682711,-1.293081571247638,232.09205208313367,239.14689407348632,4.095995657422452,247.3388853883312,230.95490275864145,39.9101004858678,-2.9189369991345733,6.955880159205871,238.7569122314453,234.80209169163373,241.05388787370777,234.45254396930395
2025-03-12,216.69583129882812,221.4595886104368,214.6285501658544,219.85169651198805,62547500,2025.0,3.0,12.0,231.3885711669922,234.883984375,238.8068405151367,20.263855529779377,-1.9198691704873456,0.1080453920371478,-2.027914562524493,231.958301040793,238.8068405151367,4.355007150048175,247.51685481523307,230.09682621504035,39.00553341428119,-1.7478740856520432,7.266186868178352,227.1820831298828,235.23152514577004,235.8507235430885,223.92635798057333
2025-03-13,209.4053955078125,216.55602242060417,208.14705109128238,215.6671885752157,61368300,2025.0,3.0,13.0,227.6414825439453,232.5490463256836,238.0258644104004,17.702137539406763,-3.178437035802318,-0.5492510935307454,-2.629185942271573,231.76769631377243,238.0258644104004,4.2345335315815955,246.4949314735636,229.5567973472372,38.20250692058264,-3.3643636554142846,7.629281396396848,220.55078125,223.5168929163727,225.54423318142804,217.16522145004404
2025-03-14,213.21041870117188,213.66980775083542,209.30553558500114,210.97334672214788,60107600,2025.0,3.0,14.0,222.51820068359376,229.79066314697263,236.66814498901368,20.920582006217344,-4.7098462009500395,-1.3813701150146045,-3.328476085935435,231.61534348997927,236.66814498901368,4.299081338513733,245.26630766604111,228.06998231198625,38.10948771726947,1.8170607228778008,7.624287429509467,216.69583129882812,219.85169651198805,221.4595886104368,214.6285501658544
2025-03-17,213.71974182128906,214.93814530685134,209.69502079955336,213.0306430192638,48073400,2025.0,3.0,17.0,217.40890197753907,226.95937805175785,235.2679817199707,21.634616251256375,-5.552460121741348,-2.215588116359953,-3.3368720053813945,231.498604569828,235.2679817199707,4.240396075227003,243.74877387042469,226.7871895695167,37.90820027259903,0.2388828478551213,7.635701301248632,209.4053955078125,215.6671885752157,216.55602242060417,208.1470510912824
2025-03-18,212.4114532470703,214.8682229774316,211.21302787332291,213.87952928252258,42432400,2025.0,3.0,18.0,214.7164337158203,224.5595260620117,233.73998565673827,23.83203947964826,-6.108722060109926,-2.994214905109948,-3.1145071549999783,231.3893323412692,233.73998565673827,4.135921622132052,242.0118289010024,225.46814241247415,38.0878159019005,-0.6121514854312016,7.3325270767987165,213.21041870117188,210.97334672214788,213.66980775083545,209.3055355850011
2025-03-19,214.95811462402344,218.47349365471302,213.470060528986,213.93944620866878,54385400,2025.0,3.0,19.0,213.0885681152344,222.2385696411133,232.1530662536621,28.934297181174472,-6.579289652386393,-3.711229854565237,-2.868059797821156,231.26964502625827,232.1530662536621,4.123329304230609,240.39972486212332,223.9064076452009,38.12920037104225,1.1989284654961276,7.380320168153178,213.71974182128903,213.0306430192638,214.93814530685137,209.69502079955336
2025-03-20,213.81961059570312,217.20517028159983,211.94206785632258,213.70975404736055,48862900,2025.0,3.0,20.0,212.74102478027345,220.19125366210935,230.67350692749025,21.67076816571075,-6.66983783105249,-4.302951449862688,-2.3668863811898024,231.1561861176591,230.67350692749025,4.2049176118179385,239.0833421511261,222.26367170385436,38.0372504892251,-0.5296399395350273,6.908082655240191,212.4114532470703,213.87952928252255,214.8682229774316,211.21302787332291
2025-03-21,217.98414611816406,218.5533916912833,211.0032951126973,211.2829271905112,94127800,2025.0,3.0,21.0,213.62386779785157,218.07103424072267,229.08908462524417,29.96756733202035,-6.755591422511003,-4.793479444392351,-1.962111978118652,230.99324592381956,229.08908462524417,4.166889064267524,237.4228627537792,220.7553064967091,38.76530552657481,1.9476864216797087,6.88240200316397,214.95811462402344,213.9394462086688,218.47349365471305,213.470060528986
2025-03-24,220.44091796875,221.1899357355996,218.29373979930335,220.71056863168138,44299500,2025.0,3.0,24.0,214.57861328125,215.99375762939457,227.72687072753905,34.70208862995804,-6.4135768280156356,-5.117498921117008,-1.2960779068986277,230.93216812927952,227.72687072753905,4.354409944460806,236.43569061646068,219.01805083861743,38.51250634063563,1.1270415277146713,6.7268901290147785,213.81961059570312,213.70975404736055,217.20517028159983,211.94206785632255
2025-03-25,223.45697021484375,223.80651793975238,219.79177838679217,220.48087718007702,34493600,2025.0,3.0,25.0,215.9228485107422,215.31964111328125,226.41009674072265,38.58312450280142,-5.8765456809652505,-5.269308273086657,-0.6072374078785936,230.89862955858715,226.41009674072265,4.39096559514265,235.1920279310079,217.62816555043736,38.945812296434696,1.3681907487435294,6.49148432156077,217.9841461181641,211.2829271905112,218.5533916912833,211.0032951126973
2025-03-26,221.2398681640625,224.7253029108424,220.18125884970436,223.21727075576553,34466100,2025.0,3.0,26.0,218.13195190429687,215.6102600097656,225.2471221923828,37.2974924662057,-5.148228840357461,-5.2450923865408186,0.0968635461833571,230.85552191413612,225.2471221923828,4.49005717761349,234.2272365476098,216.26700783715583,39.02529197960449,-0.9921829910472728,6.480784493394531,220.44091796875,220.71056863168135,221.1899357355996,218.29373979930335
2025-03-27,223.5568389892578,224.69534536875565,220.271139232742,221.1000540446544,37094800,2025.0,3.0,27.0,219.3883026123047,216.06466369628907,224.3068550109863,35.614368166385574,-4.695803800167425,-5.13523466926614,0.4394308690987145,230.82063061645985,224.3068550109863,4.3092909255817515,232.92543686214984,215.68827315982284,39.538994498174745,1.04726641017393,6.325274652795234,223.45697021484375,220.48087718007704,223.8065179397524,219.79177838679217
2025-03-28,217.6146240234375,223.51688772665744,217.39491092445158,221.3796909591809,39818600,2025.0,3.0,28.0,221.3357482910156,217.4798080444336,223.6352355957031,39.86457818043034,-4.102996722223253,-4.928787079857563,0.8257903576343102,230.75320977054645,223.6352355957031,4.337836500350656,232.3109085964045,214.9595625950018,39.27904719338194,-2.6580331841719427,5.706087068076251,221.2398681640625,223.21727075576553,224.7253029108424,220.18125884970436
2025-03-31,221.83909606933594,225.32451569687797,215.9468137615173,216.72579102857173,65299300,2025.0,3.0,31.0,221.2618438720703,217.92022857666015,222.43980331420897,51.43812885500795,-4.065811781252961,-4.756192020136643,0.6903802388836819,230.6791977117315,222.43980331420897,4.3085737605440375,231.05695083529704,213.8226557931209,39.77456139074162,1.94126293894819,5.66043280061353,223.5568389892578,221.1000540446544,224.69534536875565,220.271139232742
2025-04-01,222.897705078125,223.3870536043053,218.61331487709137,219.5221267668628,36412700,2025.0,4.0,1.0,221.5414794921875,218.73216400146484,221.64584503173828,57.38406643709935,-3.653349322059256,-4.535623480521166,0.88227415846191,230.64333645558625,221.64584503173828,4.425132763646441,230.49611055903117,212.7955795044454,39.85180449988165,0.4771967734930698,5.513482820801495,217.6146240234375,221.3796909591809,223.51688772665744,217.3949109244516
2025-04-02,223.59678649902344,224.89508702876748,220.73055001137135,221.03016017035932,35905900,2025.0,4.0,2.0,221.42962646484375,219.78078918457032,221.0096794128418,70.04229079751445,-3.204113920883742,-4.269321568593681,1.065207647709939,230.6114590532284,221.0096794128418,4.432473945486314,229.8746273038144,212.1447315218692,39.72539247616038,0.3136332967867082,5.200322592933666,221.8390960693359,216.7257910285717,225.32451569687797,215.9468137615173
2025-04-03,202.9239044189453,207.2182761783418,200.9864426085102,205.27081771109022,103419000,2025.0,4.0,3.0,221.90101013183593,220.6446563720703,220.41795501708984,40.160487565548394,-2.7598675653511293,-3.9674307679451712,1.207563202594042,230.2553334114522,220.41795501708984,4.441631820594916,229.30121865827968,211.5346913759,37.92133482614064,-9.245607865732191,6.503613430410733,222.897705078125,219.5221267668628,223.3870536043053,218.61331487709137
2025-04-04,188.13330078125,199.61824028069563,187.09465424061224,193.6360793511012,125910900,2025.0,4.0,4.0,217.77442321777343,219.55508575439453,218.81305999755855,30.77732171653676,-4.029478620078521,-3.9798403383718415,-0.0496382817066796,229.6058878307417,218.81305999755855,6.314241023027372,231.44154204361337,206.18457795150383,37.34354756287356,-7.288743866843535,7.259765264056098,223.59678649902344,221.03016017035932,224.89508702876748,220.73055001137135
2025-04-07,181.2223663330078,193.89573468350994,174.39131242893686,176.967935484531,160466300,2025.0,4.0,7.0,211.8781585693359,216.57000122070312,216.28187942504883,28.387556821348753,-6.158145364879601,-4.415501343673394,-1.7426440212062078,228.6734916780358,216.28187942504883,6.8276155251130115,229.9371104752749,202.6266483748228,36.035946896159,-3.673424332398124,8.391852917660698,202.9239044189453,205.27081771109025,207.2182761783418,200.9864426085102
2025-04-08,172.19419860839844,190.09072892121037,168.9884109270566,186.4554964395268,120859500,2025.0,4.0,8.0,203.75481262207032,212.6481460571289,213.98389358520507,22.80925643988212,-8.307025529869804,-5.193806180912676,-3.113219348957128,227.86545518181387,213.98389358520507,6.577543178536033,227.13897994227713,200.828807228133,34.78554013438628,-4.98181759089247,9.466158459554345,188.13330078125,193.6360793511012,199.61824028069563,187.09465424061224
2025-04-09,198.58958435058594,200.3472738997123,171.6648855169899,171.72480450043201,184395900,2025.0,4.0,9.0,193.614111328125,207.52186889648436,211.566064453125,42.670385601211706,-10.616149859048988,-6.278274916539939,-4.33787494250905,227.24007480103384,211.566064453125,6.681663372520266,224.92939119816552,198.20273770808447,36.30503121144875,15.328847287251245,11.138964599371857,181.2223663330078,176.967935484531,193.89573468350991,174.39131242893686
2025-04-10,190.17062377929688,194.52491452460524,182.76034285398336,188.82240088513313,121880000,2025.0,4.0,10.0,188.6126708984375,205.25684051513673,210.6607521057129,37.141015216897365,-10.19869627017954,-7.062359187267859,-3.1363370829116803,226.7239643092435,210.6607521057129,9.264049863838112,229.18885183338912,192.13265237803668,36.359149460550555,-4.23937670186489,11.730332093515894,172.19419860839844,186.4554964395268,190.09072892121037,168.9884109270566
2025-04-11,197.89048767089844,199.27866665425725,185.81632494094944,185.856281088865,87435900,2025.0,4.0,11.0,186.0620147705078,201.91821899414063,209.69901351928712,40.058119742737624,-10.427005027946706,-7.735288355403628,-2.6917166725430777,226.43882006006848,209.69901351928712,9.308318881366928,228.31565128202095,191.0823757565533,37.17187648147785,4.059440800152644,12.46294295750677,198.5895843505859,171.724804500432,200.3472738997123,171.6648855169899
2025-04-14,202.25477600097656,212.6611277249045,200.8965565016436,211.1630921847052,101352900,2025.0,4.0,14.0,188.0134521484375,199.94580535888673,208.93301696777343,40.762338382968586,-9.871223544497523,-8.162475393222408,-1.7087481512751168,226.16473033986216,208.93301696777343,9.453857782279227,227.84073253233188,190.02530140321497,37.626633575968675,2.205405818866923,13.231221564724333,190.17062377929688,188.8224008851331,194.52491452460524,182.76034285398336
2025-04-15,201.87527465820312,203.24347561495443,199.53834280484799,201.59564256833872,51343900,2025.0,4.0,15.0,192.21993408203124,197.9873733520508,208.35976867675785,41.42567186425614,-8.975141278489843,-8.325008570275896,-0.6501327082139472,226.0260713733848,208.35976867675785,9.520292612836649,227.4003539024311,189.31918345108457,37.66151775190814,-0.1876352936019691,13.17129933250779,197.89048767089844,185.856281088865,199.27866665425725,185.81632494094944
2025-04-16,194.0155792236328,200.4371508814261,192.11805840887246,198.10021911176236,59732400,2025.0,4.0,16.0,198.1561492919922,195.8851303100586,207.83295974731445,37.53161463689469,-8.201075322169572,-8.300221920654632,0.0991465984850599,225.814883534572,207.83295974731445,9.51878358720982,226.8705269217341,188.7953925728948,37.01806515805761,-3.893342286655775,13.552228626316149,202.25477600097656,211.1630921847052,212.6611277249045,200.8965565016436
2025-04-17,196.72203063964844,198.56961397436802,194.16538565496842,196.94174374665747,52164700,2025.0,4.0,17.0,197.24134826660156,192.92700958251953,206.78583297729492,40.93430768812512,-8.128138093939413,-8.265805155311588,0.1376670613721753,225.64822231191653,206.78583297729492,9.625754844743348,226.03734266678163,187.5343232878082,37.48097660280589,1.3949660263601942,13.437379103882504,201.87527465820312,201.59564256833872,203.24347561495443,199.538342804848
2025-04-21,192.9070281982422,193.54618940120912,189.56140949031536,193.01688474432112,46742500,2025.0,4.0,21.0,198.55162963867187,192.30682220458985,205.9309539794922,37.40105679381476,-7.762465929302692,-8.16513731010981,0.4026713808071172,225.48101533470515,205.9309539794922,9.662161100662072,225.2552761808163,186.60663177816804,37.65029168180042,-1.9392858181677155,13.27901619059482,194.0155792236328,198.10021911176236,200.4371508814261,192.11805840887249
2025-04-22,199.47842407226562,201.32599215129426,195.71335703344474,195.8631544964882,52976400,2025.0,4.0,22.0,197.55493774414063,192.78419494628903,204.6770980834961,40.26890585416855,-7.691840172513707,-8.07047788259059,0.3786377100768821,225.3313777961362,204.6770980834961,9.608587011892558,223.8942721072812,185.459924059711,37.94559086367332,3.406509309381045,13.53938942101183,196.72203063964844,196.9417437466575,198.569613974368,194.1653856549684
2025-04-23,204.33206176757812,207.7276030292648,202.5344160012944,205.7302222309065,52929200,2025.0,4.0,23.0,196.99966735839843,194.60980072021485,203.62897338867188,42.262340079466085,-7.0246363882411345,-7.861309583720699,0.8366731954795643,225.2113305783214,203.62897338867188,9.73542971609875,223.09983282086935,184.1581139564744,38.27577064285636,2.433164247153947,13.831149559554904,192.9070281982422,193.01688474432112,193.54618940120912,189.56140949031536
2025-04-24,208.09710693359375,208.5565112075726,202.67422555441442,204.62166872266098,47311000,2025.0,4.0,24.0,197.49102478027345,197.8235870361328,202.6727279663086,52.40437456881263,-6.034660770871682,-7.495979821150896,1.4613190502792142,225.1243229374835,202.6727279663086,9.784352901910212,222.24143377012905,183.10402216248815,38.17744851167361,1.842611058414443,12.636288256886688,199.4784240722656,195.8631544964882,201.32599215129423,195.7133570334447
2025-04-25,209.00592041015625,209.47530610539675,205.92995222724628,206.0997277622984,38222300,2025.0,4.0,25.0,200.3073303222656,198.7743392944336,202.01558990478512,61.138342709908805,-4.88992230218642,-6.974768317358001,2.084846015171581,225.05839086027856,202.01558990478512,9.835085405107936,221.685760715001,182.34541909456928,38.069118566187306,0.4367256661826217,11.75886709258793,204.33206176757812,205.7302222309065,207.7276030292648,202.5344160012944
2025-04-28,209.8647918701172,211.2230113707532,207.1883090170199,209.72497582911666,38743100,2025.0,4.0,28.0,202.7641082763672,200.65786895751953,201.28804397583008,66.34000647525654,-3.864823882126757,-6.352779430311752,2.4879555481849955,224.99565497742535,201.28804397583008,9.81769864978878,220.92344127540764,181.65264667625252,38.210986046156016,0.4109316416853052,10.653887099670802,208.09710693359375,204.62166872266096,208.5565112075726,202.6742255544144
2025-04-29,210.9333953857422,211.96204522644123,208.09710321217068,208.41669143858087,36827600,2025.0,4.0,29.0,206.1556610107422,201.8552993774414,200.90055236816409,74.3075507743285,-2.949126554708471,-5.672048855191097,2.722922300482626,224.94067706232545,200.90055236816409,9.74508820116843,220.3907287705009,181.4103759658272,38.165135117256824,0.5091866558952614,9.422645958250571,209.00592041015625,206.0997277622984,209.47530610539675,205.92995222724628
2025-04-30,212.22171020507812,213.30029766677714,206.399343338795,209.02590396975114,52286500,2025.0,4.0,30.0,208.4466552734375,202.72316131591796,200.3552673339844,62.488560269781736,-2.112846868963828,-4.960208457945643,2.8473615889818147,224.8704673547768,200.3552673339844,9.691885281484725,219.73903789695385,180.97149677101493,38.38300159524387,0.6107685399838871,7.866829240054841,209.8647918701172,209.72497582911663,211.2230113707532,207.1883090170199
2025-05-01,213.04063415527344,214.2790004444518,208.62640936955898,208.80618155790114,57365700,2025.0,5.0,1.0,210.0245849609375,203.75780487060547,199.821467590332,74.34097798547461,-1.3307924074337905,-4.234325247843272,2.903532840409482,224.79925351776748,199.821467590332,9.694021869073731,219.2095113284795,180.43342385218455,38.25996914173646,0.385881326375117,7.1399256385041445,210.9333953857422,208.41669143858087,211.96204522644123,208.09710321217068
2025-05-02,205.08106994628906,206.71892151455646,201.89524528415058,205.82009105417706,101010600,2025.0,5.0,2.0,211.01329040527344,205.66031036376953,199.29365997314457,57.61421919952856,-0.6375786833427242,-3.514975934943162,2.8773972516004385,224.59243563530228,199.29365997314457,9.69486105673331,218.6833820866112,179.9039378596779,36.291790990368234,-3.736171853104367,6.974429006919506,212.22171020507812,209.0259039697511,213.3002976667771,206.399343338795
2025-05-05,198.62953186035156,203.83271551835597,197.9504297070337,202.83402512431957,69018500,2025.0,5.0,5.0,210.2283203125,206.4962142944336,199.40151824951172,46.32368010339687,-0.7221476548332078,-2.956410278921172,2.234262624087964,224.4076910794956,199.40151824951172,8.666759989625373,216.73503822876248,182.06799827026097,35.352831847274636,-3.1458476823956327,6.428714734437313,213.04063415527344,208.8061815579011,214.2790004444518,208.62640936955896
2025-05-06,198.25001525878906,200.38721199140494,196.7619763948813,197.9504203457911,51216500,2025.0,5.0,6.0,207.98126831054688,207.06846466064457,199.9263298034668,46.32366576736848,-1.294828403969376,-2.624093903930813,1.329265499961437,224.2702948784284,199.9263298034668,8.093943018529583,216.11421584052596,183.7384437664076,35.582695114025,-0.1910675608042629,6.4230077906099705,205.08106994628903,205.82009105417703,206.71892151455648,201.89524528415055
2025-05-07,195.99298095703125,199.1788056079939,192.99690991055434,198.90915494694545,68536700,2025.0,5.0,7.0,205.44459228515623,206.94562377929688,200.7777122497559,52.26233125330083,-1.7590288519475052,-2.4510808935341517,0.6920520415866465,224.0729230914436,200.7777122497559,7.907760605240721,216.59323346023731,184.9621910392744,35.03027561907766,-1.1384787531095792,6.167627751189177,198.62953186035156,202.83402512431957,203.83271551835597,197.9504297070337
2025-05-08,197.2313690185547,199.78801395815432,194.42503624466005,197.46106353953903,50478900,2025.0,5.0,8.0,202.19884643554687,206.1117156982422,201.9676513671875,50.60298471296038,-2.2827210691424114,-2.417408928655804,0.1346878595133924,223.93564085261153,201.9676513671875,7.601541425107496,217.1707342174025,186.7645685169725,35.00768634511852,0.631853271212267,6.225409391386252,198.25001525878903,197.9504203457911,200.38721199140497,196.7619763948813
2025-05-09,198.27000427246094,200.2773664943336,197.28129528859796,198.739389980464,36453900,2025.0,5.0,9.0,199.03699340820313,205.02514190673827,201.89974060058591,56.79575256211363,-2.5682185327588627,-2.4475708494764157,-0.120647683282447,223.8411930778076,201.89974060058591,4.762403693439298,211.42454798746456,192.37493321370735,35.23693951106711,0.5266075366584002,5.931507700418097,195.99298095703125,198.90915494694545,199.1788056079939,192.9969099105543
2025-05-12,210.7899932861328,211.27000427246094,206.75,210.97000122070312,63775800,2025.0,5.0,12.0,197.6747802734375,203.95155029296876,202.30470962524413,62.45578705103243,-2.6797773397506433,-2.4940121475312615,-0.1857651922193817,223.7577068160805,202.30470962524413,4.34039408325954,210.9854977917632,193.62392145872505,36.26359707730958,6.314615798599073,6.258724560914378,197.2313690185547,197.46106353953903,199.78801395815432,194.42503624466005
2025-05-13,212.92999267578125,213.39999389648438,209.0,210.42999267578125,51909300,2025.0,5.0,13.0,200.10687255859375,204.0440704345703,202.94968490600587,60.069427582755765,-1.7378966280153634,-2.342789043628082,0.6048924156127184,223.70162329313868,202.94968490600587,4.86694196391535,212.68356883383657,193.21580097817517,36.391428440589095,1.0152281691776217,5.983782770877606,198.27000427246097,198.739389980464,200.2773664943336,197.28129528859796
2025-05-14,212.3300018310547,213.94000244140625,210.5800018310547,212.42999267578125,49325800,2025.0,5.0,14.0,203.0428680419922,204.2437301635742,203.4834457397461,55.35427260762162,-0.8094386076466833,-2.0361189564318023,1.226680348785119,223.645928117243,203.4834457397461,4.802465331720098,213.0883764031863,193.8785150763059,36.242565268480654,-0.2817784555321622,5.803619553534276,210.7899932861328,210.97000122070312,211.27000427246097,206.75
2025-05-15,211.4499969482422,212.9600067138672,209.5399932861328,210.9499969482422,45029500,2025.0,5.0,15.0,206.31027221679688,204.2545593261719,204.00618209838868,53.093814888495594,-0.1206523786448485,-1.6530256408744115,1.5323732622295632,223.5916411382782,204.00618209838868,4.804924591496824,213.61603128138233,194.39633291539505,35.91692808168548,-0.4144515024837123,5.794666664218839,212.92999267578125,210.42999267578125,213.3999938964844,209.0
2025-05-16,211.25999450683594,212.57000732421875,209.77000427246094,212.36000061035156,54737900,2025.0,5.0,16.0,209.1539978027344,204.09549560546876,204.8779029846191,51.796527205971685,0.3501700879401141,-1.252386495111507,1.6025565830516209,223.52527459668187,204.8779029846191,4.400510870355044,213.67892472532924,196.07688124390904,35.65879188109381,-0.0898569137613929,5.706473856934876,212.3300018310547,212.42999267578125,213.94000244140625,210.5800018310547
2025-05-19,208.77999877929688,209.47999572753906,204.25999450683594,207.91000366210938,46140500,2025.0,5.0,19.0,211.7519958496094,204.71338806152343,205.60480117797852,47.324432915858935,0.6999006566003345,-0.8619290647691386,1.561829721369473,223.45868452949765,205.60480117797852,4.384584062024697,214.37396930202792,196.83563305392912,35.20168421355943,-1.1739069355408958,5.9304065702012645,211.4499969482422,210.9499969482422,212.9600067138672,209.5399932861328
2025-05-20,206.86000061035156,208.47000122070312,205.02999877929688,207.6699981689453,42496600,2025.0,5.0,20.0,211.3499969482422,205.72843475341796,206.3984497070313,43.441104634413335,0.7680955950164616,-0.5359241328120186,1.3040197278284802,223.389930295598,206.3984497070313,4.32150781215469,215.04146533134065,197.75543408272188,34.99562037720824,-0.9196274452395984,5.7053384039168265,211.2599945068359,212.36000061035156,212.57000732421875,209.77000427246097
2025-05-21,202.08999633789062,207.0399932861328,200.7100067138672,205.1699981689453,59211800,2025.0,5.0,21.0,210.13599853515623,206.5894332885742,206.76752853393555,37.78502885599526,0.6596092045717228,-0.2968174653352703,0.9564266699069932,223.2677056312695,206.76752853393555,4.137183704045402,215.04189594202631,198.49316112584475,34.77463469247792,-2.305909435553893,5.753723796586312,208.77999877929688,207.91000366210935,209.47999572753903,204.2599945068359
2025-05-22,201.36000061035156,202.75,199.6999969482422,200.7100067138672,46742400,2025.0,5.0,22.0,208.08799743652344,207.19913482666016,206.65542526245116,45.05112193791685,0.186582669473438,-0.2001374383735286,0.3867201078469667,223.16891463145816,206.65542526245116,4.147781103960893,214.95098747037295,198.35986305452937,34.635350504368,-0.3612230891026013,5.175481952345952,206.86000061035156,207.6699981689453,208.47000122070312,205.02999877929688
